time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/09/15:00:27.326308,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.426544,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.526697,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.627204,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.727421,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.827826,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:27.907512,0.005,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.008179,0.01,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.043690,0.015,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.143956,0.02,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.244247,0.02,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.250329,0.025,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.350659,0.03,0.0,0.0,0.0,0.0,0.0
2021/07/09/15:00:28.442390,0.03,0.0,0.0,0.0,0.0,0.05
2021/07/09/15:00:28.542795,0.03,0.0,0.0,0.0,0.0,0.1
2021/07/09/15:00:28.594274,0.035,0.0,0.0,0.0,0.0,0.1
2021/07/09/15:00:28.694627,0.04,0.0,0.0,0.0,0.0,0.1
2021/07/09/15:00:28.794890,0.04,0.0,0.0,0.0,0.0,0.1
2021/07/09/15:00:28.810732,0.04,0.0,0.0,0.0,0.0,0.15
2021/07/09/15:00:28.850834,0.045,0.0,0.0,0.0,0.0,0.2
2021/07/09/15:00:28.951887,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/09/15:00:29.051800,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/09/15:00:29.098391,0.05,0.0,0.0,0.0,0.0,0.25
2021/07/09/15:00:29.199396,0.05,0.0,0.0,0.0,0.0,0.3
2021/07/09/15:00:29.299649,0.05,0.0,0.0,0.0,0.0,0.3
2021/07/09/15:00:29.306688,0.05,0.0,0.0,0.0,0.0,0.35
2021/07/09/15:00:29.322039,0.055,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.422410,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.522693,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.622964,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.723251,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.823704,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:29.924013,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:30.024217,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:30.124548,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:30.224910,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:30.325507,0.06,0.0,0.0,0.0,0.0,0.4
2021/07/09/15:00:30.418532,0.06,0.0,0.0,0.0,0.0,0.45
2021/07/09/15:00:30.498524,0.065,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:30.598776,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:30.699303,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:30.799558,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:30.900019,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.000237,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.100596,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.201035,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.301237,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.401620,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.501914,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.602222,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.702759,0.07,0.0,0.0,0.0,0.0,0.5
2021/07/09/15:00:31.754094,0.07,0.0,0.0,0.0,0.0,0.55
2021/07/09/15:00:31.854347,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:31.954714,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.055027,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.155284,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.255566,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.355740,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.456110,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.556489,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.656775,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.757055,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.857265,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:32.957662,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:33.057822,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:33.158266,0.07,0.0,0.0,0.0,0.0,0.6
2021/07/09/15:00:33.187282,0.07,0.0,0.0,0.0,0.0,0.55
2021/07/09/15:00:33.287613,0.07,0.0,0.0,0.0,0.0,0.5
