time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/07/13:45:04.670317,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:04.770704,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:04.871047,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:04.971290,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.071565,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.171787,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.272045,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.372448,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.472653,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.573139,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.673347,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.773667,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.873969,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:05.974173,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.075312,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.175083,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.275466,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.375729,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.475995,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.576496,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.676859,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.777157,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.877543,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:06.977753,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:45:07.078133,0.0,0.0,0.0,0.0,0.0,0.0
