time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/07/19/12:58:51.441776,93802,1626692333,53241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20379638671875, 882.54833984375)","(0.0, 0.0, -0.07669904828071594, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.463776,93803,1626692333,73241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95100021362305, 877.6610717773438, 38.20532989501953, 882.54833984375)","(-0.07669904828071594, 0.0, 0.07669904828071594, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.488309,93804,1626692333,93241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20379638671875, 882.54833984375)","(0.07669904828071594, 0.0, -0.07669904828071594, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.502613,93805,1626692333,113241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20379638671875, 882.54833984375)","(0.0, 0.0, 0.0, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.522945,93806,1626692333,133241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20532989501953, 882.54833984375)","(0.0, 0.0, 0.07669904828071594, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.542015,93807,1626692333,153241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20532989501953, 882.54833984375)","(0.0, 0.0, 0.0, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.563355,93808,1626692333,173241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20532989501953, 882.54833984375)","(0.0, 0.0, 0.0, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.581256,93809,1626692333,193241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95100021362305, 877.6610717773438, 38.20532989501953, 882.54833984375)","(-0.07669904828071594, 0.0, 0.0, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.601679,93810,1626692333,212241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20532989501953, 882.54833984375)","(0.08073583990335464, 0.0, 0.0, 0.0)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
2021/07/19/12:58:51.620518,93811,1626692333,232241922,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(39.95253372192383, 877.6610717773438, 38.20532989501953, 882.5468139648438)","(0.0, 0.0, 0.0, -0.07669904828071594)","(-34850.37890625, 5.898556858025022e+29, -6.188980815201431e+22, 4.905690964562837e-09)"
