time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/19/12:48:34.684577,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:34.784813,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:34.885121,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:34.985494,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.085780,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.185983,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.286235,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.386665,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.486934,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.587226,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.687444,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.787852,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.888371,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:35.988632,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.089195,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.189501,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.289813,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.390258,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.490731,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.591083,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.691361,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.791674,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.892004,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:36.992298,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/12:48:37.092694,0.05,0.0,0.0,0.0,0.0,0.0
