time,.Y,.X,.Theta
2021/07/07/15:16:47.287845,3.27068424225,1.55226302147,-0.0899823382497
2021/07/07/15:16:47.321737,3.27068424225,1.55226302147,-0.0899823382497
2021/07/07/15:16:47.354750,3.27068424225,1.55226302147,-0.0899823382497
2021/07/07/15:16:47.387881,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.421280,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.454556,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.487763,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.521066,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.554430,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.587852,3.27090501785,1.55215716362,-0.096029073
2021/07/07/15:16:47.621137,3.27013707161,1.5522813797,-0.0846666991711
2021/07/07/15:16:47.654561,3.27013707161,1.5522813797,-0.0846666991711
2021/07/07/15:16:47.687751,3.27013707161,1.5522813797,-0.0846666991711
2021/07/07/15:16:47.721163,3.27013707161,1.5522813797,-0.0846666991711
2021/07/07/15:16:47.754532,3.27089381218,1.55215930939,-0.0945791304111
2021/07/07/15:16:47.787801,3.27089381218,1.55215930939,-0.0945791304111
2021/07/07/15:16:47.822094,3.27089381218,1.55215930939,-0.0945791304111
2021/07/07/15:16:47.854480,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:47.887786,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:47.921259,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:47.954656,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:47.987747,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:48.021068,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:48.054463,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:48.088022,3.27107691765,1.55221819878,-0.0878174006939
2021/07/07/15:16:48.121186,3.26938247681,1.55238378048,-0.100398398936
2021/07/07/15:16:48.154653,3.26938247681,1.55238378048,-0.100398398936
2021/07/07/15:16:48.187907,3.26938247681,1.55238378048,-0.100398398936
2021/07/07/15:16:48.221493,3.26938247681,1.55238378048,-0.100398398936
2021/07/07/15:16:48.254600,3.27092623711,1.55216014385,-0.094881311059
