time,.Y,.X,.Theta
2021/07/07/15:10:20.954593,2.35652351379,1.95190787315,0.10431163758
2021/07/07/15:10:20.987780,2.35652351379,1.95190787315,0.10431163758
2021/07/07/15:10:21.021105,2.35652351379,1.95190787315,0.10431163758
2021/07/07/15:10:21.054421,2.35652351379,1.95190787315,0.10431163758
2021/07/07/15:10:21.087910,2.35652351379,1.95190787315,0.10431163758
2021/07/07/15:10:21.121178,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:21.154521,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:21.187813,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:21.221212,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:21.254492,2.35720968246,1.95188355446,0.101384088397
2021/07/07/15:10:21.287815,2.35720968246,1.95188355446,0.101384088397
2021/07/07/15:10:21.322075,2.35720968246,1.95188355446,0.101384088397
2021/07/07/15:10:21.354489,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.387748,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.421240,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.454620,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.487797,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.521172,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.554538,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.587896,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:21.621136,2.35530352592,1.95182776451,0.103042244911
2021/07/07/15:10:21.654621,2.35530352592,1.95182776451,0.103042244911
2021/07/07/15:10:21.687752,2.35530352592,1.95182776451,0.103042244911
2021/07/07/15:10:21.721232,2.35530352592,1.95182776451,0.103042244911
2021/07/07/15:10:21.754605,2.35798239708,1.95185863972,0.0990448966622
2021/07/07/15:10:21.787816,2.35798239708,1.95185863972,0.0990448966622
2021/07/07/15:10:21.821956,2.35798239708,1.95185863972,0.0990448966622
2021/07/07/15:10:21.854477,2.35798239708,1.95185863972,0.0990448966622
2021/07/07/15:10:21.887734,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:21.921220,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:21.954725,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:21.987792,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:22.021161,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:22.054390,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:22.087837,2.35856318474,1.95183432102,0.0960369855165
2021/07/07/15:10:22.121083,2.35524511337,1.9517608881,0.103041864932
2021/07/07/15:10:22.154504,2.35524511337,1.9517608881,0.103041864932
2021/07/07/15:10:22.187814,2.35524511337,1.9517608881,0.103041864932
2021/07/07/15:10:22.221212,2.35524511337,1.9517608881,0.103041864932
2021/07/07/15:10:22.254642,2.35537958145,1.95179903507,0.106916740537
2021/07/07/15:10:22.287870,2.35537958145,1.95179903507,0.106916740537
2021/07/07/15:10:22.321592,2.35537958145,1.95179903507,0.106916740537
2021/07/07/15:10:22.354469,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.387780,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.421236,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.454636,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.487783,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.521214,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.554476,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.587868,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:22.621128,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.654645,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.687863,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.721221,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.754687,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:22.787864,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:22.822088,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:22.854580,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:22.887782,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.921367,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.955060,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:22.987989,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.021311,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.054655,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.088045,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.121258,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.155009,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.187897,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.221366,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.254760,2.35587644577,1.95189929008,0.117080137134
2021/07/07/15:10:23.288195,2.35587644577,1.95189929008,0.117080137134
2021/07/07/15:10:23.322675,2.35587644577,1.95189929008,0.117080137134
2021/07/07/15:10:23.354655,2.35587644577,1.95189929008,0.117080137134
2021/07/07/15:10:23.387980,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.421341,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.454571,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.487750,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.521175,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.554493,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.587836,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.621085,2.35948681831,1.95191168785,0.103378772736
2021/07/07/15:10:23.654573,2.35948681831,1.95191168785,0.103378772736
2021/07/07/15:10:23.687808,2.35948681831,1.95191168785,0.103378772736
2021/07/07/15:10:23.721162,2.35948681831,1.95191168785,0.103378772736
2021/07/07/15:10:23.754496,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.787811,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.821717,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:23.854477,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.887820,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.921350,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.954599,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:23.987739,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.021151,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.054536,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.087925,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.121167,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:24.154686,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:24.187791,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:24.221211,2.35658431053,1.95187544823,0.114364750683
2021/07/07/15:10:24.254580,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.287906,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.321790,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.354487,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.387772,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.421256,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.454688,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.487790,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.521093,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.554528,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.587876,2.35809397697,1.95186018944,0.103685289621
2021/07/07/15:10:24.621099,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.654612,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.687867,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.721214,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.754730,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.787853,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.822367,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:24.854489,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.887733,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.921179,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.954582,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:24.987781,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:25.021136,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:25.054538,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:25.087897,2.35758090019,1.95185768604,0.104028008878
2021/07/07/15:10:25.121170,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.154581,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.187853,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.221214,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.254564,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.287790,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.321626,2.35668683052,1.95187878609,0.108031831682
2021/07/07/15:10:25.354455,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.387777,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.421209,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.454603,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.487746,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.521143,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.554425,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.587870,2.35745835304,1.95185565948,0.10498329252
2021/07/07/15:10:25.621129,2.35656499863,1.95184099674,0.104116342962
2021/07/07/15:10:25.654558,2.35656499863,1.95184099674,0.104116342962
2021/07/07/15:10:25.687889,2.35656499863,1.95184099674,0.104116342962
2021/07/07/15:10:25.721215,2.35656499863,1.95184099674,0.104116342962
2021/07/07/15:10:25.754649,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:25.787862,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:25.822295,2.3559949398,1.95183575153,0.110769212246
2021/07/07/15:10:25.854444,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:25.887788,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:25.921226,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:25.954708,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:25.987764,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:26.021229,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:26.054409,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:26.087972,2.35793280602,1.95179188251,0.0990024805069
2021/07/07/15:10:26.121178,2.35584998131,1.95177674294,0.0995652601123
2021/07/07/15:10:26.154735,2.35584998131,1.95177674294,0.0995652601123
2021/07/07/15:10:26.187842,2.35584998131,1.95177674294,0.0995652601123
2021/07/07/15:10:26.221191,2.35584998131,1.95177674294,0.0995652601123
2021/07/07/15:10:26.254529,2.35406947136,1.95171904564,0.101167149842
2021/07/07/15:10:26.287839,2.35406947136,1.95171904564,0.101167149842
2021/07/07/15:10:26.322247,2.35406947136,1.95171904564,0.101167149842
2021/07/07/15:10:26.354439,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.387716,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.421185,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.454594,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.487773,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.521081,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.554510,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.587851,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.621134,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.654608,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.687815,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.721250,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.754626,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.787778,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.822238,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.854491,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.887769,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.921321,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.954676,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:26.987803,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.021230,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.054529,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.087893,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.121106,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.154576,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.187843,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.221208,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.254584,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.287877,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.321908,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.354775,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.387875,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.421226,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.454601,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.487756,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.521054,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.554374,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.587892,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.621144,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.654612,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.687793,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.721203,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.754586,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.787735,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.821766,2.31925106049,1.95159637928,0.114002123475
2021/07/07/15:10:27.854471,2.28547215462,1.60690629482,-0.237843126059
