time,.Y,.X,.Theta
2021/07/20/11:26:42.568388,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.601832,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.635049,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.668313,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.701722,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.735016,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.768645,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.801658,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.834869,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.868333,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.901833,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.935559,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:42.968616,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.001745,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.035210,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.068321,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.102299,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.135556,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.168401,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.201733,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.235141,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.268880,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.301946,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.335062,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.368367,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.401654,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.435096,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.468317,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.501610,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.535014,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.568290,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.601814,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.635036,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.668300,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.701699,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.734947,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.768507,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.801707,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.835043,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.868335,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.901630,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.935088,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:43.968348,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.001695,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.034948,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.068279,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.101603,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.135103,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.168306,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.201713,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.235008,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.268737,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.301848,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.335070,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.368441,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.401732,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.435293,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.468353,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.501675,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.534971,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.568358,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.601857,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.635046,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.668283,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.701692,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.735032,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.768643,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.801706,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.835006,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.868332,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.901733,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.934968,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:44.968319,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:45.001640,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:45.034982,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:45.068270,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:45.101844,54.0475730896,24.6554393768,1.1282749176
2021/07/20/11:26:45.134998,54.0475730896,24.6554393768,1.1282749176
