time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/20/11:18:17.633353,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:17.733664,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:17.834023,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:17.934388,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.034682,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.134981,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.235267,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.335557,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.435808,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.536013,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.636366,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.736615,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.836954,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:18.937219,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.037415,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.137859,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.238083,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.338527,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.438831,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.538957,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.639273,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.739585,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.839939,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:19.940259,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.040570,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.140913,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.241218,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.341603,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.441968,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.542253,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.642567,0.0,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:18:20.743008,0.0,0.0,0.0,0.0,0.0,0.2
