time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.location,.serial_number
2021/07/07/13:53:18.434118,1,1625658798,883438110,,22.7723636627,0.3186455369,0.0,7.25631189346,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.474835,2,1625658798,923829078,,22.7723636627,0.325278580189,0.0,7.40736198425,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.514116,3,1625658798,963538885,,22.7723636627,0.312012463808,0.0,7.10526132584,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.554138,4,1625658799,3339052,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.594221,5,1625658799,43591976,,22.7940216064,0.305379420519,0.0,6.96082496643,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.634923,6,1625658799,83653926,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.675295,7,1625658799,123817920,,22.7723636627,0.298746347427,0.0,6.80316019058,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.714202,8,1625658799,163542032,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.754602,9,1625658799,203651905,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.794598,10,1625658799,243947029,,22.7723636627,0.292113304138,0.0,6.65211009979,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.835161,11,1625658799,283677101,,22.7940216064,0.305379420519,0.0,6.96082496643,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.874989,12,1625658799,323944091,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.914883,13,1625658799,363846063,,22.7723636627,0.312012463808,0.0,7.10526132584,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.954182,14,1625658799,403508901,,22.7723636627,0.292113304138,0.0,6.65211009979,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:18.997156,15,1625658799,443348884,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
2021/07/07/13:53:19.034271,16,1625658799,483437061,,22.7723636627,0.305379420519,0.0,6.95421075821,0.0,0.0,0,0,0,False,(),,
