time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/07/14:19:28.714417,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:28.814723,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:28.915023,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.015258,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.115486,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.215748,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.316034,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.416311,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.516612,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.616978,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.717241,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.817551,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:29.917912,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.018190,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.118577,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.218779,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.319020,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.419327,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.519613,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.619853,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.720173,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.820591,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:30.921024,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.021372,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.121700,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.221984,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.322370,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.422754,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.523033,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.623381,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.723594,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.825140,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:31.924496,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:32.024839,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.125211,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.225502,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.326885,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.426449,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.526662,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.626910,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.727191,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.827962,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:32.928022,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.028173,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.128428,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.228604,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.328949,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.429337,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.529525,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.629778,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.729976,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.830246,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:33.930632,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.030904,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.131456,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.231695,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.332103,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.432494,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.532805,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.633325,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.733552,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.833938,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:34.934242,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.034578,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.134861,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.235100,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.335388,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.435814,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.536000,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.636467,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:35.736614,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:35.836801,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:35.936981,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.037371,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.137617,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.237864,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.338129,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.438465,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.538788,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.639135,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.739302,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.839772,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:36.940039,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.040293,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.140527,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.240793,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.341056,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.441391,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.541675,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.641866,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.742086,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.842425,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:37.942624,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.042976,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.143342,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.243638,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.343902,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.444271,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.544523,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.644810,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.745029,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.845425,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:38.945851,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:39.046343,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:39.146603,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:39.246800,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:19:39.347231,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.448045,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.547902,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.648316,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.748471,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.848748,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:39.949236,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.049587,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.149880,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.250067,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.350316,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.450824,0.0,0.0,0.0,0.0,0.0,0.65
2021/07/07/14:19:40.551053,0.0,0.0,0.0,0.0,0.0,0.65
