time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/20/11:34:35.988220,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.088564,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.189049,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.289398,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.357781,0.005,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.458164,0.01,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.541559,0.015,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.641938,0.02,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.685947,0.025,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.786166,0.03,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.845868,0.035,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:36.946262,0.04,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:37.046578,0.04,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:37.061789,0.045,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:37.162012,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:37.263783,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:34:37.310154,0.05,0.0,0.0,0.0,0.0,0.05
2021/07/20/11:34:37.410444,0.05,0.0,0.0,0.0,0.0,0.1
2021/07/20/11:34:37.510901,0.05,0.0,0.0,0.0,0.0,0.1
2021/07/20/11:34:37.611192,0.05,0.0,0.0,0.0,0.0,0.1
2021/07/20/11:34:37.640185,0.05,0.0,0.0,0.0,0.0,0.15
2021/07/20/11:34:37.740555,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:37.840904,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:37.941272,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.041557,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.141878,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.242172,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.342634,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.443175,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.543481,0.05,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:34:38.557809,0.05,0.0,0.0,0.0,0.0,0.25
2021/07/20/11:34:38.597966,0.055,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:38.698371,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:38.798687,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:38.900452,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:38.999941,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.100219,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.200549,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.300878,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.401169,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.501587,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.601826,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.702155,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.802387,0.06,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:34:39.902628,0.06,0.0,0.0,0.0,0.0,0.3
