time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/20/11:54:50.271952,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.372351,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.472812,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.573324,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.673815,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.774108,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.874620,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:50.975002,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.075260,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.175539,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.275769,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.376064,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.476279,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.576564,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.676840,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.777072,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.877503,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:51.977950,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.078231,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.178612,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.279168,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.379347,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.479720,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.580067,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.680287,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.780508,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.880878,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:52.981201,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/20/11:54:53.059018,0.0,0.0,0.0,0.0,0.0,0.05
2021/07/20/11:54:53.159205,0.0,0.0,0.0,0.0,0.0,0.1
2021/07/20/11:54:53.259402,0.0,0.0,0.0,0.0,0.0,0.1
2021/07/20/11:54:53.323424,0.0,0.0,0.0,0.0,0.0,0.15
2021/07/20/11:54:53.388763,0.005,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:54:53.489157,0.01,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:54:53.589482,0.01,0.0,0.0,0.0,0.0,0.2
2021/07/20/11:54:53.634993,0.01,0.0,0.0,0.0,0.0,0.25
2021/07/20/11:54:53.666325,0.015,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:54:53.766732,0.02,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:54:53.867028,0.02,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:54:53.967312,0.02,0.0,0.0,0.0,0.0,0.3
2021/07/20/11:54:54.067662,0.02,0.0,0.0,0.0,0.0,0.3
