time,.Y,.X,.Theta
2021/07/20/11:54:50.268408,1.87782943249,1.8888669014,-0.859209656715
2021/07/20/11:54:50.301656,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.334917,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.368413,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.401702,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.434992,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.468410,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.501653,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.534960,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.568288,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.601632,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.635082,1.88479781151,1.88856613636,-0.86816239357
2021/07/20/11:54:50.668300,1.87715506554,1.88891851902,-0.859556674957
2021/07/20/11:54:50.701683,1.87715506554,1.88891851902,-0.859556674957
2021/07/20/11:54:50.734957,1.87715506554,1.88891851902,-0.859556674957
2021/07/20/11:54:50.768444,1.87715506554,1.88891851902,-0.859556674957
2021/07/20/11:54:50.801725,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.835072,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.868479,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.901660,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:50.934880,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:50.968306,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.001639,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.035059,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.068294,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.101530,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.135056,1.87876749039,1.88887751102,-0.858604371548
2021/07/20/11:54:51.168248,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:51.201717,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:51.235021,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:51.268357,1.87622630596,1.88891232014,-0.86012750864
2021/07/20/11:54:51.301717,1.87725353241,1.888879776,-0.859638333321
2021/07/20/11:54:51.334973,1.87725353241,1.888879776,-0.859638333321
2021/07/20/11:54:51.368530,1.87725353241,1.888879776,-0.859638333321
2021/07/20/11:54:51.401642,1.87725353241,1.888879776,-0.859638333321
2021/07/20/11:54:51.434972,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.468370,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.501526,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.534983,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.568231,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.601498,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.635065,1.87519550323,1.88898205757,-0.858049631119
2021/07/20/11:54:51.668179,1.87895536423,1.88886129856,-0.859677374363
2021/07/20/11:54:51.701840,1.87895536423,1.88886129856,-0.859677374363
2021/07/20/11:54:51.734971,1.87895536423,1.88886129856,-0.859677374363
2021/07/20/11:54:51.768351,1.87895536423,1.88886129856,-0.859677374363
2021/07/20/11:54:51.801627,1.87537062168,1.88898861408,-0.857928693295
2021/07/20/11:54:51.834940,1.87537062168,1.88898861408,-0.857928693295
2021/07/20/11:54:51.868417,1.87537062168,1.88898861408,-0.857928693295
2021/07/20/11:54:51.901659,1.87537062168,1.88898861408,-0.857928693295
2021/07/20/11:54:51.934898,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:51.968317,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.001643,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.035150,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.068275,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.101593,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.134939,1.87417697906,1.88900506496,-0.860291779041
2021/07/20/11:54:52.168209,1.87328517437,1.88907408714,-0.856503725052
2021/07/20/11:54:52.201650,1.87328517437,1.88907408714,-0.856503725052
2021/07/20/11:54:52.234940,1.87328517437,1.88907408714,-0.856503725052
