time,.Y,.X,.Theta
2021/07/07/14:11:43.454579,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.487815,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.521143,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.554667,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.587882,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.621165,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.654533,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.687810,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.721239,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.754649,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.787874,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.821838,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:43.854546,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.888011,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.921382,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.954648,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:43.987824,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.021191,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.054713,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.087909,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.121116,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.154510,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.187936,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.221238,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.254671,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.287884,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.321988,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.354575,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.387993,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.421316,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.455248,3.4953854084,3.50544929504,-0.156788989902
2021/07/07/14:11:44.487936,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.521238,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.554636,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.587876,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:44.621228,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.654596,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.687808,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.721253,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.754603,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.787960,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.821705,3.49894595146,3.5039088726,-0.155164137483
2021/07/07/14:11:44.854548,3.49816513062,3.5042424202,-0.154719993472
2021/07/07/14:11:44.887917,3.49816513062,3.5042424202,-0.154719993472
2021/07/07/14:11:44.921405,3.49816513062,3.5042424202,-0.154719993472
2021/07/07/14:11:44.954718,3.49816513062,3.5042424202,-0.154719993472
2021/07/07/14:11:44.987827,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.021228,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.054882,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.088028,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.121217,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.154578,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.187915,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.221235,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.254757,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.288014,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.322057,3.49785685539,3.50431513786,-0.156501218677
2021/07/07/14:11:45.354553,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.387982,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.421378,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.454815,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.487914,3.49682497978,3.50479054451,-0.153109133244
2021/07/07/14:11:45.521461,3.49682497978,3.50479054451,-0.153109133244
2021/07/07/14:11:45.554854,3.49682497978,3.50479054451,-0.153109133244
2021/07/07/14:11:45.587888,3.49682497978,3.50479054451,-0.153109133244
2021/07/07/14:11:45.621236,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.654535,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.687814,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.721235,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.754777,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.787951,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.822160,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:45.854534,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.887974,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.921303,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.954784,3.49752473831,3.50454545021,-0.156961634755
2021/07/07/14:11:45.987848,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.021218,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.054797,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.087991,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.121162,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.154532,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.187876,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.221198,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.254698,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.287927,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.322376,3.49616956711,3.50511455536,-0.15723067522
2021/07/07/14:11:46.354657,3.49672913551,3.50488519669,-0.156547993422
2021/07/07/14:11:46.387951,3.49672913551,3.50488519669,-0.156547993422
