time,.Y,.X,.Theta
2021/07/07/14:25:42.021191,2.29165625572,3.92768287659,0.180552154779
2021/07/07/14:25:42.054664,2.29165625572,3.92768287659,0.180552154779
2021/07/07/14:25:42.087919,2.29165625572,3.92768287659,0.180552154779
2021/07/07/14:25:42.121116,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.154466,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.187871,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.221348,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.254536,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.287956,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.321525,2.2921705246,3.92737817764,0.178891941905
2021/07/07/14:25:42.354512,2.29137587547,3.92777276039,0.179604709148
2021/07/07/14:25:42.387921,2.29137587547,3.92777276039,0.179604709148
2021/07/07/14:25:42.421288,2.29137587547,3.92777276039,0.179604709148
2021/07/07/14:25:42.454580,2.29137587547,3.92777276039,0.179604709148
2021/07/07/14:25:42.487764,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:42.521165,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:42.554751,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:42.587893,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:42.621181,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.654544,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.687915,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.721337,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.754572,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.788008,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.821601,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.854520,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.887939,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.921235,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.954888,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:42.987937,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:43.021376,2.29283618927,3.92709207535,0.163768589497
2021/07/07/14:25:43.054667,2.29283618927,3.92709207535,0.163768589497
2021/07/07/14:25:43.087853,2.29283618927,3.92709207535,0.163768589497
2021/07/07/14:25:43.121087,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.154452,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.187750,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.221189,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.254501,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.287946,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.321578,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.354491,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:43.387958,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:43.421340,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:43.454640,2.29088950157,3.92806267738,0.181034162641
2021/07/07/14:25:43.487767,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.521175,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.554753,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.587888,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.621205,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.654463,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.687808,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.721213,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.754519,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.787936,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.821661,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.854747,2.29030871391,3.92840242386,0.183261036873
2021/07/07/14:25:43.888223,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.921263,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.954649,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:43.987824,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.021112,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.054652,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.087929,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.121156,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.154488,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.187832,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.221244,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.254631,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.288051,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.321999,2.29106736183,3.92797374725,0.171205595136
2021/07/07/14:25:44.354510,2.28779482841,3.93374300003,0.185684800148
2021/07/07/14:25:44.388082,2.28779482841,3.93374300003,0.185684800148
2021/07/07/14:25:44.421303,2.28779482841,3.93374300003,0.185684800148
2021/07/07/14:25:44.454667,2.28779482841,3.93374300003,0.185684800148
2021/07/07/14:25:44.487772,2.29185509682,3.93930530548,0.127806141973
2021/07/07/14:25:44.521180,2.29185509682,3.93930530548,0.127806141973
2021/07/07/14:25:44.554795,2.29185509682,3.93930530548,0.127806141973
2021/07/07/14:25:44.587986,2.29185509682,3.93930530548,0.127806141973
2021/07/07/14:25:44.621148,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.654520,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.687759,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.721233,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.754477,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.787911,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.822062,2.28695631027,3.95069789886,0.201572924852
2021/07/07/14:25:44.854785,2.28633213043,3.95946240425,0.180144160986
2021/07/07/14:25:44.888330,2.28633213043,3.95946240425,0.180144160986
2021/07/07/14:25:44.921470,2.28633213043,3.95946240425,0.180144160986
2021/07/07/14:25:44.954833,2.28633213043,3.95946240425,0.180144160986
2021/07/07/14:25:44.987770,2.29187607765,3.96465992928,0.137611538172
2021/07/07/14:25:45.021297,2.29187607765,3.96465992928,0.137611538172
2021/07/07/14:25:45.054647,2.29187607765,3.96465992928,0.137611538172
2021/07/07/14:25:45.087869,2.29187607765,3.96465992928,0.137611538172
2021/07/07/14:25:45.121134,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.154528,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.187821,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.221253,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.254501,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.287946,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.322071,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.354514,2.28927588463,3.97481608391,0.156761482358
2021/07/07/14:25:45.387969,2.28525614738,3.98558712006,0.137397885323
2021/07/07/14:25:45.421173,2.28525614738,3.98558712006,0.137397885323
2021/07/07/14:25:45.454675,2.28525614738,3.98558712006,0.137397885323
2021/07/07/14:25:45.487845,2.28525614738,3.98558712006,0.137397885323
2021/07/07/14:25:45.521119,2.28883886337,3.99182677269,0.113027796149
2021/07/07/14:25:45.554643,2.28883886337,3.99182677269,0.113027796149
2021/07/07/14:25:45.587851,2.28883886337,3.99182677269,0.113027796149
2021/07/07/14:25:45.621118,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.654441,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.687831,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.721245,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.754561,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.787994,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.821567,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.854571,2.29045677185,3.99983096123,0.109703093767
2021/07/07/14:25:45.888005,2.28410840034,4.01153993607,0.204048544168
2021/07/07/14:25:45.921352,2.28410840034,4.01153993607,0.204048544168
2021/07/07/14:25:45.954712,2.28410840034,4.01153993607,0.204048544168
2021/07/07/14:25:45.987794,2.2867372036,4.01835155487,0.0793155282736
2021/07/07/14:25:46.021067,2.2867372036,4.01835155487,0.0793155282736
2021/07/07/14:25:46.054580,2.2867372036,4.01835155487,0.0793155282736
2021/07/07/14:25:46.087922,2.2867372036,4.01835155487,0.0793155282736
2021/07/07/14:25:46.121129,2.2859108448,4.02705001831,0.124613158405
2021/07/07/14:25:46.154444,2.2859108448,4.02705001831,0.124613158405
2021/07/07/14:25:46.187827,2.2859108448,4.02705001831,0.124613158405
2021/07/07/14:25:46.221270,2.2859108448,4.02705001831,0.124613158405
