time,.Y,.X,.Theta
2021/07/20/12:32:43.635122,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.668299,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.701749,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.735016,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.768646,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.801856,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.835327,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.868690,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.901731,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.935056,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:43.968571,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.001854,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.035080,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.068511,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.101939,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.135177,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.168279,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.201684,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.235021,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.268370,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.301667,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.334913,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.368274,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.401613,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.435125,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.468303,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.501599,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.534924,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.568244,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.601575,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.634971,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.668163,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.701477,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.734900,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.768340,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.801764,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.834934,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.868246,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.901650,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.934873,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:44.968375,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.001683,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.034966,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.068273,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.101573,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.135061,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.168164,0.708777546883,1.72812736034,4.69552659988
2021/07/20/12:32:45.201513,0.708777546883,1.72812736034,4.69552659988
