time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/07/14:16:14.536587,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:14.636834,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:14.737193,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:14.837553,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:14.937921,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.038301,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.138759,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.238945,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.339169,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.439488,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.539810,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.640127,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.740382,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.840685,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:15.941036,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.041358,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.141670,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.241930,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.342189,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.442561,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.542967,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.643305,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.743541,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.843781,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:16.944179,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.044592,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.144758,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.245124,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.345427,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.445946,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.546427,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.646637,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/14:16:17.746830,0.0,0.0,0.0,0.0,0.0,0.0
