time,.Y,.X,.Theta
2021/07/20/12:04:51.934951,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:51.968322,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.001591,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.035024,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.068467,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.101990,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.135054,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.168407,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.201812,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.235261,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.268398,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.301663,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.334929,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.368341,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.401662,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.434984,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.468333,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.501610,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.535021,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.568355,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.601562,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.634973,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.668267,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.701872,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.735108,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.768398,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.801664,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.834939,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.868369,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.901704,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.934968,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:52.968371,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:53.001649,2.54985380173,2.87862992287,-2.66865992546
2021/07/20/12:04:53.035012,2.54985380173,2.87862992287,-2.66865992546
