time,.Y,.X,.Theta
2021/07/20/11:41:40.468397,2.35170030594,3.78099060059,-3.06651234627
2021/07/20/11:41:40.501633,2.35170030594,3.78099060059,-3.06651234627
2021/07/20/11:41:40.534936,2.35170030594,3.78099060059,-3.06651234627
2021/07/20/11:41:40.568228,2.35030651093,3.78179717064,-3.06651139259
2021/07/20/11:41:40.601640,2.35030651093,3.78179717064,-3.06651139259
2021/07/20/11:41:40.635045,2.35030651093,3.78179717064,-3.06651139259
2021/07/20/11:41:40.668199,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.701697,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.734968,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.768416,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.801638,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.834865,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.868355,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.901731,2.35270428658,3.78043031693,-3.06848406792
2021/07/20/11:41:40.935016,2.35033750534,3.78161239624,-3.07514619827
2021/07/20/11:41:40.968371,2.35033750534,3.78161239624,-3.07514619827
2021/07/20/11:41:41.001577,2.35033750534,3.78161239624,-3.07514619827
2021/07/20/11:41:41.034969,2.35033750534,3.78161239624,-3.07514619827
2021/07/20/11:41:41.068270,2.35130381584,3.78124070168,-3.06841874123
2021/07/20/11:41:41.101612,2.35130381584,3.78124070168,-3.06841874123
2021/07/20/11:41:41.135034,2.35130381584,3.78124070168,-3.06841874123
2021/07/20/11:41:41.168203,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.201648,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.234949,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.268382,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.301717,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.334998,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.368418,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.401708,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.435039,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.468415,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.501677,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.534989,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.568257,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.601610,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.635086,2.34909653664,3.7824678421,-3.0650947094
2021/07/20/11:41:41.668187,2.3473637104,3.78331327438,-3.07510519028
2021/07/20/11:41:41.701632,2.3473637104,3.78331327438,-3.07510519028
2021/07/20/11:41:41.734974,2.3473637104,3.78331327438,-3.07510519028
2021/07/20/11:41:41.768356,2.3473637104,3.78331327438,-3.07510519028
2021/07/20/11:41:41.801691,2.3473637104,3.78331327438,-3.07510519028
