time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/07/20/11:41:40.459390,39,1626774102,130588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.478561,40,1626774102,151588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.494516,41,1626774102,170588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.516394,42,1626774102,190588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.534605,43,1626774102,210588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.556672,44,1626774102,230588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.580240,45,1626774102,250588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.596753,46,1626774102,270588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.617793,47,1626774102,290588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.634065,48,1626774102,310588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.656417,49,1626774102,330588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.777135,50,1626774102,350588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.777148,51,1626774102,370588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.777164,52,1626774102,390588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.777179,53,1626774102,410588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.777192,54,1626774102,430588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.793800,55,1626774102,450588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.894889,56,1626774102,470588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.894908,57,1626774102,489588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.08073583990335464, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.894915,58,1626774102,510588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.894922,59,1626774102,530588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.894927,60,1626774102,549588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.08073583990335464, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.950665,61,1626774102,570588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.950679,62,1626774102,589588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.08073583990335464, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.950691,63,1626774102,610588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.954914,64,1626774102,629588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.976619,65,1626774102,649588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:40.994868,66,1626774102,669588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.016052,67,1626774102,689588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.036340,68,1626774102,709588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.056936,69,1626774102,729588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.076470,70,1626774102,749588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.097078,71,1626774102,769588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
2021/07/20/11:41:41.114234,72,1626774102,789588956,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, -0.0015339809469878674, 0.0)","(0.0, 0.0, -0.07669904828071594, 0.0)","(1.0241605882078271e-34, 5.700486451739361e+29, -6.174221618502613e+22, 4.731067981822434e-09)"
