time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/19/13:27:05.456130,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:05.556249,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:05.656563,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:05.756898,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:05.857205,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:05.957506,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.057711,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.157981,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.258381,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.358697,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.458936,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.559225,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.659522,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.759899,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.860225,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:06.960583,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.060878,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.161170,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.261712,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.362067,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.462371,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.562654,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.662968,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.763302,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.863521,0.05,0.0,0.0,0.0,0.0,0.0
2021/07/19/13:27:07.963996,0.05,0.0,0.0,0.0,0.0,0.0
