time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/07/07/13:49:32.462723,1,1625658572,913557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.483550,2,1625658572,933557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.501156,3,1625658572,953557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(-0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.523084,4,1625658572,973557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.543595,5,1625658572,993557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.564233,6,1625658573,13557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(-0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.583413,7,1625658573,33557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.603539,8,1625658573,53557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(-0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.625080,9,1625658573,73557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.641906,10,1625658573,93557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.662052,11,1625658573,113557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.682246,12,1625658573,133557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0, 0.0, 0.0, 0.0)","(-0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.703312,13,1625658573,153557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.07669904828071594, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.722976,14,1625658573,173557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.743996,15,1625658573,193557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.765000,16,1625658573,213557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
2021/07/07/13:49:32.783553,17,1625658573,233557037,base_link,"['wheel_left_rear_joint', 'wheel_right_rear_joint', 'wheel_left_front_joint', 'wheel_right_front_joint']","(0.0015339809469878674, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0)","(-1.0241615065627887e-34, 5.700099973266403e+29, -6.233253000978334e+22, 4.157383415304139e-08)"
