time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/07/13:49:32.457865,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:32.558140,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:32.658395,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:32.758627,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:32.858870,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:32.959173,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.059679,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.159858,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.260227,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.360463,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.460679,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.561014,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.661340,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.761568,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.861837,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:33.962461,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.062448,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.162685,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.263140,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.363317,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.463662,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.564023,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.664293,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.764570,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.864962,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:34.965280,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.065616,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.166077,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.266327,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.366823,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.467171,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.567381,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.667744,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.768120,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.868377,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:35.968738,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.069292,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.169497,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.269731,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.370061,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.470535,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.571080,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.671353,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.771641,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.818385,0.005,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.918891,0.01,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:36.978024,0.015,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:37.078508,0.02,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:37.178725,0.02,0.0,0.0,0.0,0.0,0.0
2021/07/07/13:49:37.258752,0.02,0.0,0.0,0.0,0.0,0.05
2021/07/07/13:49:37.359012,0.02,0.0,0.0,0.0,0.0,0.1
2021/07/07/13:49:37.459276,0.02,0.0,0.0,0.0,0.0,0.1
2021/07/07/13:49:37.547205,0.02,0.0,0.0,0.0,0.0,0.15
2021/07/07/13:49:37.642918,0.025,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:37.743451,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:37.843667,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:37.943962,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.044347,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.144577,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.244958,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.345160,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.445593,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.545798,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.646098,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.746466,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.846675,0.03,0.0,0.0,0.0,0.0,0.2
2021/07/07/13:49:38.947728,0.03,0.0,0.0,0.0,0.0,0.2
