time,.Y,.X,.Theta
2021/07/07/15:18:36.187945,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:36.221227,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:36.254596,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:36.287831,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:36.322103,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:36.354856,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:36.387857,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:36.421318,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:36.454634,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:36.487764,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.521092,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.554797,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.587886,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.621171,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.654681,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.688035,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.721166,3.41561818123,3.40877699852,-0.156014129519
2021/07/07/15:18:36.754462,3.41856098175,3.40735197067,-0.153597980738
2021/07/07/15:18:36.787887,3.41856098175,3.40735197067,-0.153597980738
2021/07/07/15:18:36.821573,3.41856098175,3.40735197067,-0.153597980738
2021/07/07/15:18:36.854544,3.41856098175,3.40735197067,-0.153597980738
2021/07/07/15:18:36.887800,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:36.921219,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:36.954682,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:36.987760,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.021197,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.054613,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.087996,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.121206,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.154577,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.187918,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.221239,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.254581,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:37.287844,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:37.322162,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:37.354494,3.41891479492,3.40719389915,-0.154319792986
2021/07/07/15:18:37.387793,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:37.421170,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:37.454535,3.42189645767,3.40573143959,-0.150586128235
2021/07/07/15:18:37.487736,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.521109,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.554530,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.587855,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.621111,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.654656,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.687777,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.721210,3.42186498642,3.40576529503,-0.15189114213
2021/07/07/15:18:37.754553,3.4189491272,3.4071586132,-0.153010487556
2021/07/07/15:18:37.787848,3.4189491272,3.4071586132,-0.153010487556
2021/07/07/15:18:37.821300,3.4189491272,3.4071586132,-0.153010487556
2021/07/07/15:18:37.854484,3.4189491272,3.4071586132,-0.153010487556
2021/07/07/15:18:37.887807,3.41824936867,3.40758085251,-0.154272288084
2021/07/07/15:18:37.921282,3.41824936867,3.40758085251,-0.154272288084
2021/07/07/15:18:37.954730,3.41824936867,3.40758085251,-0.154272288084
2021/07/07/15:18:37.987760,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.021080,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.054514,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.087831,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.121092,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.154648,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.187841,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.221202,3.4102036953,3.41418385506,-0.161085531116
2021/07/07/15:18:38.254438,3.36780595779,3.43984556198,-0.188901022077
2021/07/07/15:18:38.287771,3.36780595779,3.43984556198,-0.188901022077
2021/07/07/15:18:38.321815,3.36780595779,3.43984556198,-0.188901022077
2021/07/07/15:18:38.354504,3.36780595779,3.43984556198,-0.188901022077
2021/07/07/15:18:38.387753,3.41400027275,3.42053604126,-0.161996141076
2021/07/07/15:18:38.421230,3.41400027275,3.42053604126,-0.161996141076
2021/07/07/15:18:38.454549,3.41400027275,3.42053604126,-0.161996141076
2021/07/07/15:18:38.487765,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.521116,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.554591,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.587914,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.621104,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.654525,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.687729,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.721146,3.39535355568,3.43306684494,0.195070490241
2021/07/07/15:18:38.754524,3.38605451584,3.4420466423,0.187473878264
2021/07/07/15:18:38.787837,3.38605451584,3.4420466423,0.187473878264
2021/07/07/15:18:38.821389,3.38605451584,3.4420466423,0.187473878264
2021/07/07/15:18:38.854566,3.38605451584,3.4420466423,0.187473878264
2021/07/07/15:18:38.887737,3.41659450531,3.43043923378,-0.16633875668
2021/07/07/15:18:38.921207,3.41659450531,3.43043923378,-0.16633875668
2021/07/07/15:18:38.954583,3.41659450531,3.43043923378,-0.16633875668
2021/07/07/15:18:38.987744,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.021105,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.054438,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.087853,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.121075,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.154580,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.187769,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.221145,3.37408185005,3.45502734184,0.206245452166
2021/07/07/15:18:39.254532,3.38835787773,3.4516813755,-0.190547853708
2021/07/07/15:18:39.287799,3.38835787773,3.4516813755,-0.190547853708
2021/07/07/15:18:39.321333,3.38835787773,3.4516813755,-0.190547853708
2021/07/07/15:18:39.354476,3.38835787773,3.4516813755,-0.190547853708
2021/07/07/15:18:39.387713,3.38126420975,3.45910954475,-0.853385567665
2021/07/07/15:18:39.421151,3.38126420975,3.45910954475,-0.853385567665
2021/07/07/15:18:39.454576,3.38126420975,3.45910954475,-0.853385567665
2021/07/07/15:18:39.487769,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.521112,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.554534,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.587961,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.621140,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.654583,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.687837,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.721234,3.36973214149,3.46835446358,0.202585354447
2021/07/07/15:18:39.754576,3.39401960373,3.45975804329,0.186326518655
2021/07/07/15:18:39.787747,3.39401960373,3.45975804329,0.186326518655
2021/07/07/15:18:39.821447,3.39401960373,3.45975804329,0.186326518655
2021/07/07/15:18:39.854515,3.39401960373,3.45975804329,0.186326518655
2021/07/07/15:18:39.887819,3.38794898987,3.46373653412,-0.844779014587
2021/07/07/15:18:39.921326,3.38794898987,3.46373653412,-0.844779014587
2021/07/07/15:18:39.954664,3.38794898987,3.46373653412,-0.844779014587
2021/07/07/15:18:39.987779,3.37955260277,3.46796822548,0.211760371923
