Time,Position W1,Position W2,Position W3,Position W4,Velocity W1,Velocity W2,Velocity W3,Velocity W4
0.005000000004656613,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.026000000005296897,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.04200000000128057,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0730467140674591,0.0,0.0,0.0
0.06400000000576256,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.08300000000599539,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.10300000000279397,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.1230000000068685,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.14200000000710133,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.1620000000038999,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.1820000000006985,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.20300000000133878,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.2220000000015716,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.2430000000022119,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.2630000000062864,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.28500000000349246,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.3040000000037253,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.3220000000001164,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.3430000000007567,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.4639999999999418,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.4639999999999418,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.4639999999999418,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.4639999999999418,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.4639999999999418,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.47500000000582077,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.5830000000059954,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.5830000000059954,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.5830000000059954,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.5830000000059954,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.5830000000059954,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.08073583990335464,0.0,0.0,0.0
0.6190000000060536,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.6190000000060536,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.6230000000068685,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.6420000000071013,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.6610000000000582,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.6810000000041327,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.702000000004773,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,-0.07669904828071594,0.0,0.0,0.0
0.7210000000050059,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.7430000000022119,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.761000000005879,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.783000000003085,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.8020000000033178,-7.6929144859313965,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
0.8260000000009313,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.07669904828071594,0.0,0.0,0.0
0.8440000000045984,-7.691380500793457,-9.740778923034668,-5.755496501922607,-5.657321929931641,0.0,0.0,0.0,0.0
