time,.Y,.X,.Theta
2021/07/09/14:48:14.352908,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.386514,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.419602,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.452861,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.486033,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.519482,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.552817,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.586163,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.619415,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.652728,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.686203,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.719635,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.753051,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.786212,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.819465,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.852724,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.886092,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.919619,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.953737,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:14.986058,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.019462,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.052743,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.086169,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.119441,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.152763,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.186248,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.219510,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.252881,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.286145,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.319486,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.352820,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.386081,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.419480,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.453020,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.486220,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.519591,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.552954,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.586428,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.619708,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.653153,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.686324,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.719736,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.753248,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.786598,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.819662,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.852777,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.886250,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.919516,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.952892,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:15.986037,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.019529,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.052727,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.086266,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.119455,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.152853,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.186173,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.219516,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.252785,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.286093,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.319580,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.352818,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.386087,0.364237159491,5.25040340424,1.3004783392
2021/07/09/14:48:16.419552,0.364237159491,5.25040340424,1.3004783392
